id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_sales,std_sales,cv,zero_pct,avg_price,total_revenue,cumulative_revenue,cumulative_revenue_pct,ABC,XYZ,ABC_XYZ,model_recommendation
HOBBIES_2_124_CA_2_validation,HOBBIES_2_124,HOBBIES_2,HOBBIES,CA_2,CA,1178,0.6157867224255097,1.814532040030807,2.9466891278259197,77.83585990590696,0.23,270.94,188249474.03358495,99.91994731748312,C,Z,CZ,None or Simple Avg
HOBBIES_1_052_CA_4_validation,HOBBIES_1_052,HOBBIES_1,HOBBIES,CA_4,CA,46,0.024046001045478306,0.15987103393626317,6.648549737392858,97.69994772608467,5.88,270.48,188249744.51358494,99.92009088413843,C,Z,CZ,None or Simple Avg
HOBBIES_2_124_CA_3_validation,HOBBIES_2_124,HOBBIES_2,HOBBIES,CA_3,CA,1174,0.6136957658128593,1.8477775422811151,3.010901565914628,78.93361212754836,0.23,270.02000000000004,188250014.53358495,99.92023420663276,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_120_WI_2_validation,HOUSEHOLD_2_120,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,34,0.017773131207527444,0.1471025500795549,8.27668171477025,98.43178254051227,7.940000000000001,269.96000000000004,188250284.49358496,99.92037749728001,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_132_CA_1_validation,HOUSEHOLD_2_132,HOUSEHOLD_2,HOUSEHOLD,CA_1,CA,137,0.07161526398327235,0.3353916567629304,4.68324262326632,94.511238891793,1.97,269.89,188250554.38358495,99.92052075077233,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_092_TX_3_validation,HOUSEHOLD_1_092,HOUSEHOLD_1,HOUSEHOLD,TX_3,TX,161,0.08416100365917407,0.37669295734645136,4.475861039774916,93.88395190799791,1.6759922178988325,269.834747081712,188250824.21833202,99.92066397493723,C,Z,CZ,None or Simple Avg
HOBBIES_2_084_TX_1_validation,HOBBIES_2_084,HOBBIES_2,HOBBIES,TX_1,TX,43,0.02247778358599059,0.16806368634836943,7.476879813591412,98.01359121798224,6.272325581395349,269.71000000000004,188251093.92833203,99.92080713288829,C,Z,CZ,None or Simple Avg
HOBBIES_2_028_TX_1_validation,HOBBIES_2_028,HOBBIES_2,HOBBIES,TX_1,TX,324,0.1693674856246733,0.6045328579140633,3.5693560407086515,89.28384736016727,0.8313978494623656,269.37290322580645,188251363.30123526,99.92095011191353,C,Z,CZ,None or Simple Avg
FOODS_2_395_CA_2_validation,FOODS_2_395,FOODS_2,FOODS,CA_2,CA,69,0.03606900156821746,0.24466202820604027,6.7831660863500725,97.49085206481965,3.8975438596491228,268.93052631578945,188251632.23176157,99.92109285613186,C,Z,CZ,None or Simple Avg
FOODS_2_133_TX_3_validation,FOODS_2_133,FOODS_2,FOODS,TX_3,TX,101,0.05279665446941976,0.31653139883724696,5.995292732432213,96.7067433350758,2.657669172932331,268.4245864661654,188251900.65634805,99.92123533180505,C,Z,CZ,None or Simple Avg
FOODS_3_366_TX_1_validation,FOODS_3_366,FOODS_3,FOODS,TX_1,TX,154,0.08050182958703607,0.3754089724886523,4.663359508901245,93.98849973863042,1.7399999999999998,267.96,188252168.61634806,99.92137756088283,C,Z,CZ,None or Simple Avg
FOODS_3_737_TX_1_validation,FOODS_3_737,FOODS_3,FOODS,TX_1,TX,77,0.040250914793518035,0.23079747602682826,5.733968462848344,96.60219550444327,3.48,267.96,188252436.57634807,99.9215197899606,C,Z,CZ,None or Simple Avg
HOBBIES_2_107_WI_2_validation,HOBBIES_2_107,HOBBIES_2,HOBBIES,WI_2,WI,499,0.26084683742812337,0.6289901082361625,2.411338831775108,81.23366440146367,0.5367592592592593,267.84287037037035,188252704.41921845,99.92166195686777,C,Z,CZ,None or Simple Avg
HOBBIES_1_267_WI_3_validation,HOBBIES_1_267,HOBBIES_1,HOBBIES,WI_3,WI,93,0.048614741244119186,0.2359251002644967,4.852953944150346,95.6089911134344,2.88,267.84,188252972.25921845,99.92180412225137,C,Z,CZ,None or Simple Avg
HOBBIES_2_079_TX_3_validation,HOBBIES_2_079,HOBBIES_2,HOBBIES,TX_3,TX,113,0.05906952430737062,0.2746714463238692,4.649968821394352,94.77260846837429,2.365752895752896,267.3300772200772,188253239.5892957,99.92194601697575,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_104_WI_1_validation,HOUSEHOLD_1_104,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,90,0.04704652378463147,0.23290009261771352,4.950420857529844,95.71353894406691,2.97,267.3,188253506.8892957,99.92208789573561,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_258_TX_2_validation,HOUSEHOLD_1_258,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,90,0.04704652378463147,0.2373466025751997,5.044933896959523,95.71353894406691,2.97,267.3,188253774.1892957,99.92222977449546,C,Z,CZ,None or Simple Avg
FOODS_3_296_TX_1_validation,FOODS_3_296,FOODS_3,FOODS,TX_1,TX,134,0.07004704652378463,0.46890430487809176,6.694133845013355,96.60219550444327,1.9947422680412372,267.2954639175258,188254041.48475963,99.92237165084762,C,Z,CZ,None or Simple Avg
HOBBIES_2_045_WI_3_validation,HOBBIES_2_045,HOBBIES_2,HOBBIES,WI_3,WI,99,0.05175117616309462,0.32485199779344204,6.277190624028834,95.71353894406691,2.69360248447205,266.66664596273296,188254308.1514056,99.92251319343282,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_396_WI_3_validation,HOUSEHOLD_2_396,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,31,0.01620491374803973,0.13033722731738442,8.043068253488917,98.43178254051227,8.5925,266.3675,188254574.5189056,99.92265457723592,C,Z,CZ,None or Simple Avg
FOODS_2_017_TX_2_validation,FOODS_2_017,FOODS_2,FOODS,TX_2,TX,71,0.037114479874542604,0.24663429325620523,6.645231028156628,97.17720857292211,3.7465116279069766,266.0023255813953,188254840.5212312,99.92279576720999,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_174_WI_2_validation,HOUSEHOLD_2_174,HOUSEHOLD_2,HOUSEHOLD,WI_2,WI,67,0.035023523261892314,0.18944084219847268,5.408960166054899,96.60219550444327,3.9699999999999998,265.99,188255106.5112312,99.92293695064185,C,Z,CZ,None or Simple Avg
HOBBIES_2_041_TX_1_validation,HOBBIES_2_041,HOBBIES_2,HOBBIES,TX_1,TX,135,0.0705697856769472,0.3956593278020152,5.606639215446334,95.19079979090434,1.97,265.95,188255372.4612312,99.92307811284229,C,Z,CZ,None or Simple Avg
HOBBIES_2_087_TX_2_validation,HOBBIES_2_087,HOBBIES_2,HOBBIES,TX_2,TX,274,0.1432305279665447,0.5247431529314527,3.6636264655396675,90.17250392054365,0.97,265.78,188255638.2412312,99.92321918480934,C,Z,CZ,None or Simple Avg
FOODS_3_256_CA_4_validation,FOODS_3_256,FOODS_3,FOODS,CA_4,CA,104,0.054364871928907474,0.25081785023924896,4.613601418343109,94.98170412963931,2.5549645390070923,265.7163120567376,188255903.95754325,99.92336022297181,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_466_WI_3_validation,HOUSEHOLD_1_466,HOUSEHOLD_1,HOUSEHOLD,WI_3,WI,67,0.035023523261892314,0.2593302563964013,7.4044594102435175,97.0726607422896,3.9633552631578945,265.54480263157893,188256169.5023459,99.92350117009968,C,Z,CZ,None or Simple Avg
FOODS_1_060_WI_2_validation,FOODS_1_060,FOODS_1,FOODS,WI_2,WI,158,0.08259278619968635,0.41593352877075607,5.035954686952255,94.35441714584422,1.68,265.44,188256434.9423459,99.92364206159992,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_230_WI_1_validation,HOUSEHOLD_2_230,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,107,0.05593308938839519,0.25767381877500467,4.606822573052186,94.98170412963931,2.478285714285714,265.17657142857144,188256700.11891732,99.92378281327629,C,Z,CZ,None or Simple Avg
HOBBIES_2_147_WI_2_validation,HOBBIES_2_147,HOBBIES_2,HOBBIES,WI_2,WI,273,0.1427077888133821,0.5081874217723678,3.561034937181464,90.69524307370622,0.9699999999999999,264.80999999999995,188256964.92891732,99.92392337038216,C,Z,CZ,None or Simple Avg
HOBBIES_2_125_CA_2_validation,HOBBIES_2_125,HOBBIES_2,HOBBIES,CA_2,CA,274,0.1432305279665447,0.4257491385536567,2.9724748250114787,88.0292733925771,0.9649308755760369,264.3910599078341,188257229.31997722,99.924063705121,C,Z,CZ,None or Simple Avg
HOBBIES_1_161_CA_2_validation,HOBBIES_1_161,HOBBIES_1,HOBBIES,CA_2,CA,382,0.19968635650810246,0.8172601620087929,4.0927190835675935,90.27705175117616,0.6920338983050848,264.35694915254237,188257493.67692637,99.92420402175438,C,Z,CZ,None or Simple Avg
FOODS_2_071_TX_1_validation,FOODS_2_071,FOODS_2,FOODS,TX_1,TX,59,0.030841610036591742,0.19016644016464454,6.16590508533839,97.22948248823838,4.48,264.32000000000005,188257757.99692637,99.92434431877571,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_132_WI_3_validation,HOUSEHOLD_2_132,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,134,0.07004704652378463,0.3021215243163057,4.313122955351439,94.19759539989545,1.97,263.98,188258021.97692636,99.92448443533024,C,Z,CZ,None or Simple Avg
HOBBIES_2_122_WI_1_validation,HOBBIES_2_122,HOBBIES_2,HOBBIES,WI_1,WI,309,0.1615263983272347,0.5958070705345326,3.6886049382930777,89.96340825927862,0.853210332103321,263.64199261992616,188258285.618919,99.9246243724756,C,Z,CZ,None or Simple Avg
HOBBIES_2_098_CA_4_validation,HOBBIES_2_098,HOBBIES_2,HOBBIES,CA_4,CA,312,0.16309461578672244,0.5752857786044875,3.5273131233025143,89.17929952953476,0.8434782608695652,263.16521739130434,188258548.78413638,99.92476405655597,C,Z,CZ,None or Simple Avg
FOODS_2_277_CA_4_validation,FOODS_2_277,FOODS_2,FOODS,CA_4,CA,210,0.1097752221641401,0.5086534005951617,4.633590263516878,93.77940407736538,1.2529824561403509,263.12631578947367,188258811.9104522,99.92490371998795,C,Z,CZ,None or Simple Avg
FOODS_2_319_CA_2_validation,FOODS_2_319,FOODS_2,FOODS,CA_2,CA,92,0.04809200209095661,0.28517612775422635,5.9298036129764675,96.49764767381077,2.86,263.12,188259075.0304522,99.9250433800676,C,Z,CZ,None or Simple Avg
HOBBIES_2_129_WI_3_validation,HOBBIES_2_129,HOBBIES_2,HOBBIES,WI_3,WI,1126,0.5886042864610559,2.1329603612070525,3.623759476899726,80.86774699424987,0.23326241134751774,262.653475177305,188259337.68392736,99.925182792523,C,Z,CZ,None or Simple Avg
HOBBIES_2_027_TX_1_validation,HOBBIES_2_027,HOBBIES_2,HOBBIES,TX_1,TX,127,0.06638787245164662,0.32055292353942505,4.828486163235592,94.92943021432305,2.0676470588235296,262.59117647058827,188259600.27510384,99.9253221719112,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_005_CA_4_validation,HOUSEHOLD_2_005,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,48,0.02509147935180345,0.15971028558632708,6.36512034013841,97.54312598013591,5.47,262.56,188259862.83510384,99.9254615347514,C,Z,CZ,None or Simple Avg
HOBBIES_2_132_TX_1_validation,HOBBIES_2_132,HOBBIES_2,HOBBIES,TX_1,TX,91,0.04756926293779404,0.3107006037510728,6.531541263470355,96.96811291165707,2.88,262.08,188260124.91510385,99.92560064281494,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_147_WI_3_validation,HOUSEHOLD_2_147,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,66,0.03450078410872975,0.196310650592975,5.690034463399411,96.75901725039205,3.97,262.02000000000004,188260386.93510386,99.9257397190314,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_379_WI_1_validation,HOUSEHOLD_1_379,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,270,0.1411395713538944,0.5553015483357615,3.9344143035789325,91.42707788813382,0.97,261.9,188260648.83510387,99.92587873155367,C,Z,CZ,None or Simple Avg
HOBBIES_2_147_CA_1_validation,HOBBIES_2_147,HOBBIES_2,HOBBIES,CA_1,CA,270,0.1411395713538944,0.4827891584622896,3.420650593105037,90.17250392054365,0.9699999999999999,261.9,188260910.73510388,99.92601774407595,C,Z,CZ,None or Simple Avg
FOODS_3_022_CA_4_validation,FOODS_3_022,FOODS_3,FOODS,CA_4,CA,132,0.0690015682174595,0.28637996265192356,4.150339913281286,93.88395190799791,1.98,261.36,188261172.0951039,99.92615646997447,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_208_CA_4_validation,HOUSEHOLD_1_208,HOUSEHOLD_1,HOUSEHOLD,CA_4,CA,281,0.1468897020386827,0.5161905547639989,3.5141371219342696,90.53842132775745,0.93,261.33000000000004,188261433.4251039,99.92629517994945,C,Z,CZ,None or Simple Avg
HOBBIES_2_147_WI_1_validation,HOBBIES_2_147,HOBBIES_2,HOBBIES,WI_1,WI,269,0.14061683220073184,0.47032930602905587,3.344758224660163,90.01568217459489,0.9699999999999999,260.92999999999995,188261694.3551039,99.92643367761053,C,Z,CZ,None or Simple Avg
FOODS_3_517_WI_3_validation,FOODS_3_517,FOODS_3,FOODS,WI_3,WI,90,0.04704652378463147,0.2816627992709437,5.9868992778368355,96.18400418191322,2.892162162162162,260.29459459459457,188261954.6496985,99.92657183800813,C,Z,CZ,None or Simple Avg
HOBBIES_2_143_WI_1_validation,HOBBIES_2_143,HOBBIES_2,HOBBIES,WI_1,WI,254,0.13277574490329325,0.7881356778690104,5.935840754974083,93.83167799268165,1.024626334519573,260.2550889679715,188262214.90478745,99.92670997743673,C,Z,CZ,None or Simple Avg
HOBBIES_1_359_WI_2_validation,HOBBIES_1_359,HOBBIES_1,HOBBIES,WI_2,WI,177,0.09252483010977522,0.33338629529029057,3.6032089428831973,92.00209095661265,1.47,260.19,188262475.09478745,99.9268480823171,C,Z,CZ,None or Simple Avg
HOBBIES_2_114_CA_4_validation,HOBBIES_2_114,HOBBIES_2,HOBBIES,CA_4,CA,128,0.0669106116048092,0.3862748776253365,5.772998757009913,95.13852587558809,2.0322981366459625,260.1341614906832,188262735.22894895,99.92698615755926,C,Z,CZ,None or Simple Avg
HOBBIES_2_068_TX_1_validation,HOBBIES_2_068,HOBBIES_2,HOBBIES,TX_1,TX,132,0.0690015682174595,0.29888431065011284,4.331558229345953,94.19759539989545,1.97,260.04,188262995.26894894,99.92712418282193,C,Z,CZ,None or Simple Avg
FOODS_2_040_TX_1_validation,FOODS_2_040,FOODS_2,FOODS,TX_1,TX,104,0.054364871928907474,0.2822007209413896,5.190865184239215,95.66126502875065,2.5,260.0,188263255.26894894,99.9272621868532,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_092_TX_1_validation,HOUSEHOLD_1_092,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,154,0.08050182958703607,0.37401392797416294,4.646030157237491,94.24986931521171,1.6851550387596899,259.51387596899224,188263514.7828249,99.92739993285726,C,Z,CZ,None or Simple Avg
HOBBIES_2_098_TX_1_validation,HOBBIES_2_098,HOBBIES_2,HOBBIES,TX_1,TX,310,0.1620491374803973,0.5571212540179756,3.437977286891572,88.91792995295347,0.8369741697416974,259.4619926199262,188263774.24481753,99.92753765132242,C,Z,CZ,None or Simple Avg
FOODS_3_512_TX_2_validation,FOODS_3_512,FOODS_3,FOODS,TX_2,TX,131,0.06847882906429692,0.2855916844759453,4.17051062902659,93.93622582331417,1.9799999999999998,259.38,188264033.62481752,99.92767532626718,C,Z,CZ,None or Simple Avg
HOBBIES_1_219_TX_3_validation,HOBBIES_1_219,HOBBIES_1,HOBBIES,TX_3,TX,149,0.07788813382122321,0.32284888094455466,4.145032947965993,93.51803450078411,1.74,259.26,188264292.8848175,99.92781293751773,C,Z,CZ,None or Simple Avg
HOBBIES_1_232_TX_1_validation,HOBBIES_1_232,HOBBIES_1,HOBBIES,TX_1,TX,544,0.2843700993204391,1.28916483944316,4.53340503282126,90.64296915838996,0.47653333333333336,259.2341333333334,188264552.11895084,99.92795053503868,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_515_TX_2_validation,HOUSEHOLD_2_515,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,132,0.0690015682174595,0.3240586455376088,4.696395370556406,94.66806063774177,1.9623255813953486,259.026976744186,188264811.14592758,99.92808802260406,C,Z,CZ,None or Simple Avg
FOODS_3_255_TX_1_validation,FOODS_3_255,FOODS_3,FOODS,TX_1,TX,65,0.03397804495556717,0.21544083967249864,6.340589635284459,97.17720857292211,3.98,258.7,188265069.84592757,99.92822533661517,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_504_TX_1_validation,HOUSEHOLD_2_504,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,132,0.0690015682174595,0.29000765441823195,4.202913961379377,93.88395190799791,1.958412017167382,258.51038626609443,188265328.35631382,99.92836254998223,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_092_TX_2_validation,HOUSEHOLD_1_092,HOUSEHOLD_1,HOUSEHOLD,TX_2,TX,153,0.0799790904338735,0.33505989443870265,4.189343647459073,93.57030841610037,1.6894186046511628,258.4810465116279,188265586.83736032,99.92849974777617,C,Z,CZ,None or Simple Avg
HOBBIES_2_056_CA_4_validation,HOBBIES_2_056,HOBBIES_2,HOBBIES,CA_4,CA,78,0.04077365394668061,0.22728154955125082,5.574225696045421,96.44537375849451,3.3137956204379564,258.4760583941606,188265845.31341872,99.9286369429225,C,Z,CZ,None or Simple Avg
HOBBIES_2_108_TX_2_validation,HOBBIES_2_108,HOBBIES_2,HOBBIES,TX_2,TX,87,0.045478306325143755,0.26172792997833516,5.7550060925121285,96.49764767381077,2.97,258.39000000000004,188266103.7034187,99.92877409239034,C,Z,CZ,None or Simple Avg
HOBBIES_1_401_TX_1_validation,HOBBIES_1_401,HOBBIES_1,HOBBIES,TX_1,TX,131,0.06847882906429692,0.28375540864533955,4.143695394950645,93.88395190799791,1.97,258.07,188266361.7734187,99.92891107200708,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_331_TX_3_validation,HOUSEHOLD_2_331,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,65,0.03397804495556717,0.2029467020356981,5.972877553758314,96.86356508102457,3.97,258.05,188266619.8234187,99.92904804100813,C,Z,CZ,None or Simple Avg
HOBBIES_1_223_WI_2_validation,HOBBIES_1_223,HOBBIES_1,HOBBIES,WI_2,WI,245,0.12807109252483012,0.8638716453985975,6.745250847540885,94.511238891793,1.0502325581395349,257.30697674418604,188266877.13039544,99.92918461562377,C,Z,CZ,None or Simple Avg
HOBBIES_1_419_CA_4_validation,HOBBIES_1_419,HOBBIES_1,HOBBIES,CA_4,CA,43,0.02247778358599059,0.15512410980792884,6.901219117734136,97.85676947203345,5.98,257.14000000000004,188267134.27039543,99.9293211016107,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_157_WI_1_validation,HOUSEHOLD_2_157,HOUSEHOLD_2,HOUSEHOLD,WI_1,WI,47,0.024568740198640877,0.16141893884034558,6.57009425535279,97.64767381076844,5.47,257.09,188267391.36039543,99.92945756105838,C,Z,CZ,None or Simple Avg
HOBBIES_2_042_WI_1_validation,HOBBIES_2_042,HOBBIES_2,HOBBIES,WI_1,WI,293,0.15316257187663357,0.5554102887364974,3.626279461955357,89.44066910611605,0.8768727272727272,256.9237090909091,188267648.28410453,99.92959393224142,C,Z,CZ,None or Simple Avg
HOBBIES_2_094_WI_1_validation,HOBBIES_2_094,HOBBIES_2,HOBBIES,WI_1,WI,125,0.06534239414532149,0.2970777703516929,4.546478197462308,94.61578672242551,2.0553658536585364,256.92073170731703,188267905.20483622,99.92973030184407,C,Z,CZ,None or Simple Avg
HOBBIES_1_113_WI_2_validation,HOBBIES_1_113,HOBBIES_1,HOBBIES,WI_2,WI,175,0.09147935180345008,0.3504840305027162,3.8312911448668348,92.47255619445896,1.4670807453416148,256.73913043478257,188268161.94396666,99.92986657505556,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_067_CA_4_validation,HOUSEHOLD_2_067,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,264,0.138003136434919,0.9149873590462311,6.630192491876667,94.56351280710925,0.97,256.08,188268418.02396667,99.93000249841069,C,Z,CZ,None or Simple Avg
HOBBIES_1_219_WI_2_validation,HOBBIES_1_219,HOBBIES_1,HOBBIES,WI_2,WI,147,0.07684265551489806,0.34348855234628545,4.470024494139075,94.1453214845792,1.74,255.78,188268673.80396667,99.93013826253038,C,Z,CZ,None or Simple Avg
HOBBIES_2_108_CA_2_validation,HOBBIES_2_108,HOBBIES_2,HOBBIES,CA_2,CA,86,0.04495556717198118,0.24638931665101488,5.48072979945804,96.23627809722947,2.97,255.42000000000002,188268929.22396666,99.93027383556756,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_077_CA_4_validation,HOUSEHOLD_2_077,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,63,0.03293256664924203,0.19790492881030297,6.0093988700652305,97.02038682697334,4.0496428571428575,255.12750000000003,188269184.35146666,99.9304092533502,C,Z,CZ,None or Simple Avg
HOBBIES_2_017_TX_2_validation,HOBBIES_2_017,HOBBIES_2,HOBBIES,TX_2,TX,477,0.2493465760585468,0.669733109266458,2.68595270026569,81.80867746994251,0.5340092165898618,254.72239631336407,188269439.07386297,99.93054445611001,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_077_TX_2_validation,HOUSEHOLD_2_077,HOUSEHOLD_2,HOUSEHOLD,TX_2,TX,63,0.03293256664924203,0.18704129924193375,5.6795238960288765,96.86356508102457,4.042941176470588,254.70529411764707,188269693.7791571,99.93067964979222,C,Z,CZ,None or Simple Avg
FOODS_3_296_TX_3_validation,FOODS_3_296,FOODS_3,FOODS,TX_3,TX,177,0.09252483010977522,0.5894272806011503,6.370476767175145,95.66126502875065,1.4381443298969072,254.55154639175257,188269948.3307035,99.93081476186751,C,Z,CZ,None or Simple Avg
FOODS_3_260_CA_3_validation,FOODS_3_260,FOODS_3,FOODS,CA_3,CA,129,0.06743335075797177,0.40918690667717794,6.0680197866158245,95.6089911134344,1.97,254.13,188270202.4607035,99.93094965019237,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_086_WI_3_validation,HOUSEHOLD_2_086,HOUSEHOLD_2,HOUSEHOLD,WI_3,WI,64,0.0334553058024046,0.1855451560368052,5.54606067966263,96.75901725039205,3.97,254.08,188270456.5407035,99.93108451197803,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_162_TX_3_validation,HOUSEHOLD_2_162,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,64,0.0334553058024046,0.28907522433789795,8.640639127474982,97.90904338734971,3.97,254.08,188270710.62070352,99.93121937376368,C,Z,CZ,None or Simple Avg
FOODS_3_521_TX_3_validation,FOODS_3_521,FOODS_3,FOODS,TX_3,TX,100,0.052273915316257184,0.2553889733106013,4.885591059431803,95.45216936748562,2.54,254.0,188270964.62070352,99.93135419308655,C,Z,CZ,None or Simple Avg
HOUSEHOLD_1_300_CA_2_validation,HOUSEHOLD_1_300,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,52,0.027182435964453737,0.18934850381351903,6.965840149908883,97.59539989545218,4.88,253.76,188271218.3807035,99.93148888502107,C,Z,CZ,None or Simple Avg
HOBBIES_2_084_WI_3_validation,HOBBIES_2_084,HOBBIES_2,HOBBIES,WI_3,WI,40,0.020909566126502875,0.150210894357083,7.183836022627495,98.01359121798224,6.3384210526315785,253.53684210526313,188271471.91754562,99.93162345850679,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_448_TX_1_validation,HOUSEHOLD_2_448,HOUSEHOLD_2,HOUSEHOLD,TX_1,TX,51,0.026659696811291166,0.1795043933032612,6.7331745958654645,97.59539989545218,4.97,253.47,188271725.38754562,99.93175799651375,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_334_CA_4_validation,HOUSEHOLD_2_334,HOUSEHOLD_2,HOUSEHOLD,CA_4,CA,85,0.04443282801881861,0.23894611966219462,5.377693257809157,96.07945635128071,2.980694444444444,253.35902777777775,188271978.7465734,99.93189247561833,C,Z,CZ,None or Simple Avg
FOODS_2_252_WI_3_validation,FOODS_2_252,FOODS_2,FOODS,WI_3,WI,65,0.03397804495556717,0.23180401968703615,6.822170610173848,97.4385781495034,3.897,253.30499999999998,188272232.0515734,99.93202692604581,C,Z,CZ,None or Simple Avg
FOODS_2_296_CA_4_validation,FOODS_2_296,FOODS_2,FOODS,CA_4,CA,74,0.03868269733403032,0.23665366207782748,6.117816966957891,96.91583899634082,3.418421052631579,252.96315789473684,188272485.0147313,99.93216119502871,C,Z,CZ,None or Simple Avg
HOBBIES_2_123_TX_3_validation,HOBBIES_2_123,HOBBIES_2,HOBBIES,TX_3,TX,473,0.2472556194458965,0.6995062450990841,2.829081283032871,83.6382645060115,0.5347196261682242,252.92238317757005,188272737.93711448,99.93229544236901,C,Z,CZ,None or Simple Avg
HOBBIES_1_299_CA_2_validation,HOBBIES_1_299,HOBBIES_1,HOBBIES,CA_2,CA,199,0.10402509147935181,0.3868587602260257,3.7188985342331016,91.74072138003136,1.27,252.73,188272990.66711447,99.93242958759527,C,Z,CZ,None or Simple Avg
FOODS_3_500_CA_1_validation,FOODS_3_500,FOODS_3,FOODS,CA_1,CA,101,0.05279665446941976,0.33263630215764695,6.3003291685898875,96.60219550444327,2.5,252.5,188273243.16711447,99.93256361074103,C,Z,CZ,None or Simple Avg
HOBBIES_1_054_CA_3_validation,HOBBIES_1_054,HOBBIES_1,HOBBIES,CA_3,CA,85,0.04443282801881861,0.22774515707253762,5.125605711526641,95.9749085206482,2.97,252.45000000000002,188273495.61711445,99.93269760734755,C,Z,CZ,None or Simple Avg
HOBBIES_2_087_WI_3_validation,HOBBIES_2_087,HOBBIES_2,HOBBIES,WI_3,WI,260,0.1359121798222687,0.5603480889477166,4.122868823680699,90.90433873497125,0.97,252.2,188273747.81711444,99.93283147125787,C,Z,CZ,None or Simple Avg
HOBBIES_2_148_WI_1_validation,HOBBIES_2_148,HOBBIES_2,HOBBIES,WI_1,WI,298,0.15577626764244643,0.5754966364714433,3.694379414663997,89.28384736016727,0.8453900709219858,251.92624113475176,188273999.74335557,99.93296518986118,C,Z,CZ,None or Simple Avg
FOODS_3_521_TX_1_validation,FOODS_3_521,FOODS_3,FOODS,TX_1,TX,99,0.05175117616309462,0.39327636703426466,7.599370607439882,96.60219550444327,2.54,251.46,188274251.20335558,99.93309866099082,C,Z,CZ,None or Simple Avg
HOBBIES_2_031_WI_2_validation,HOBBIES_2_031,HOBBIES_2,HOBBIES,WI_2,WI,36,0.01881860951385259,0.17609715819887492,9.357607323179103,98.58860428646106,6.97,250.92,188274502.12335557,99.93323184549669,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_123_TX_3_validation,HOUSEHOLD_2_123,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,127,0.06638787245164662,0.3072301260278208,4.627804969222215,94.56351280710925,1.9745333333333335,250.76573333333334,188274752.8890889,99.93336494812017,C,Z,CZ,None or Simple Avg
HOBBIES_2_143_TX_1_validation,HOBBIES_2_143,HOBBIES_2,HOBBIES,TX_1,TX,247,0.12911657083115524,0.6615052798240306,5.123318219851703,93.36121275483534,1.0150191570881226,250.7097318007663,188275003.5988207,99.93349802101889,C,Z,CZ,None or Simple Avg
HOUSEHOLD_2_458_TX_3_validation,HOUSEHOLD_2_458,HOUSEHOLD_2,HOUSEHOLD,TX_3,TX,63,0.03293256664924203,0.19254974483171972,5.846788283540949,96.91583899634082,3.979316239316239,250.69692307692307,188275254.29574376,99.93363108711894,C,Z,CZ,None or Simple Avg
